Pair,Date,Open,High,Low,Close
GBPUSD,1/6/2011 11:00,1.54732,1.54869,1.54655,1.54743
GBPUSD,1/6/2011 12:00,1.54745,1.54861,1.54675,1.54828
GBPUSD,1/6/2011 13:00,1.5483,1.55066,1.54796,1.54914
GBPUSD,1/6/2011 14:00,1.54914,1.55159,1.54882,1.55126
GBPUSD,1/6/2011 15:00,1.5513,1.55521,1.5509,1.55242
GBPUSD,1/6/2011 16:00,1.5524,1.55256,1.54641,1.54773
GBPUSD,1/6/2011 17:00,1.54783,1.54945,1.54657,1.54892
GBPUSD,1/6/2011 18:00,1.54893,1.55018,1.54721,1.5496
GBPUSD,1/6/2011 19:00,1.54961,1.54965,1.5448,1.54827
GBPUSD,1/6/2011 20:00,1.54826,1.54836,1.54658,1.54698
GBPUSD,1/6/2011 21:00,1.54698,1.54758,1.54562,1.5474
GBPUSD,1/6/2011 22:00,1.54739,1.54756,1.54631,1.54689
GBPUSD,1/6/2011 23:00,1.54692,1.54713,1.54454,1.54568
GBPUSD,1/7/2011 0:00,1.5458,1.54699,1.54467,1.54488
GBPUSD,1/7/2011 1:00,1.5449,1.54736,1.54488,1.54675
GBPUSD,1/7/2011 2:00,1.54674,1.54674,1.54348,1.54529
GBPUSD,1/7/2011 3:00,1.5453,1.54633,1.54521,1.54569
GBPUSD,1/7/2011 4:00,1.5455,1.54594,1.54484,1.5449
GBPUSD,1/7/2011 5:00,1.54489,1.54506,1.5438,1.54423
GBPUSD,1/7/2011 6:00,1.54419,1.54463,1.54359,1.54378
GBPUSD,1/7/2011 7:00,1.54379,1.54449,1.54293,1.54397
GBPUSD,1/7/2011 8:00,1.54398,1.54403,1.54057,1.54373
GBPUSD,1/7/2011 9:00,1.54373,1.54588,1.54301,1.54371
GBPUSD,1/7/2011 10:00,1.5437,1.5463,1.54331,1.54534
GBPUSD,1/7/2011 11:00,1.54535,1.54573,1.54414,1.54426
GBPUSD,1/7/2011 12:00,1.54426,1.54578,1.54387,1.54424
GBPUSD,1/7/2011 13:00,1.54423,1.54647,1.54422,1.545
GBPUSD,1/7/2011 14:00,1.545,1.55242,1.54246,1.55241
GBPUSD,1/7/2011 15:00,1.55239,1.55348,1.54938,1.55072
GBPUSD,1/7/2011 16:00,1.55071,1.55781,1.55057,1.55704
GBPUSD,1/7/2011 17:00,1.55706,1.55721,1.55418,1.55552
GBPUSD,1/7/2011 18:00,1.55553,1.55677,1.55381,1.55468
GBPUSD,1/7/2011 19:00,1.55468,1.55547,1.55343,1.55429
GBPUSD,1/7/2011 20:00,1.55431,1.55574,1.55418,1.55475
GBPUSD,1/7/2011 21:00,1.55476,1.55576,1.55418,1.55473
GBPUSD,1/7/2011 22:00,1.55469,1.55656,1.55423,1.55449
GBPUSD,1/7/2011 23:00,1.5545,1.55457,1.55449,1.55457
GBPUSD,1/10/2011 0:00,1.55354,1.55491,1.55349,1.55411
GBPUSD,1/10/2011 1:00,1.55412,1.55507,1.55312,1.55481
GBPUSD,1/10/2011 2:00,1.55478,1.5568,1.55415,1.55583
GBPUSD,1/10/2011 3:00,1.55584,1.556,1.55519,1.55523
GBPUSD,1/10/2011 4:00,1.55526,1.5553,1.55361,1.55398
GBPUSD,1/10/2011 5:00,1.55399,1.55467,1.55364,1.55453
GBPUSD,1/10/2011 6:00,1.55456,1.55476,1.55392,1.55392
GBPUSD,1/10/2011 7:00,1.55387,1.55437,1.55344,1.55361
GBPUSD,1/10/2011 8:00,1.55363,1.55563,1.5525,1.55499
GBPUSD,1/10/2011 9:00,1.55501,1.55501,1.54746,1.54874
GBPUSD,1/10/2011 10:00,1.54876,1.55066,1.5479,1.55066
GBPUSD,1/10/2011 11:00,1.55068,1.55093,1.549,1.55075
GBPUSD,1/10/2011 12:00,1.55072,1.55364,1.55027,1.5516
GBPUSD,1/10/2011 13:00,1.55158,1.55227,1.54947,1.55128
GBPUSD,1/10/2011 14:00,1.5513,1.55313,1.55001,1.55272
GBPUSD,1/10/2011 15:00,1.5527,1.55647,1.5523,1.55275
GBPUSD,1/10/2011 16:00,1.55272,1.55709,1.54994,1.55691
GBPUSD,1/10/2011 17:00,1.55697,1.55834,1.55511,1.55736
GBPUSD,1/10/2011 18:00,1.55831,1.56017,1.55695,1.55711
GBPUSD,1/10/2011 19:00,1.5571,1.55944,1.55649,1.55809
GBPUSD,1/10/2011 20:00,1.5581,1.55968,1.55736,1.55808
GBPUSD,1/10/2011 21:00,1.55807,1.55828,1.55722,1.55775
GBPUSD,1/10/2011 22:00,1.55778,1.55784,1.55673,1.55723
GBPUSD,1/10/2011 23:00,1.5572,1.558,1.55662,1.55707
GBPUSD,1/11/2011 0:00,1.557,1.55876,1.55687,1.55869
GBPUSD,1/11/2011 1:00,1.55872,1.55877,1.55566,1.55583
GBPUSD,1/11/2011 2:00,1.55587,1.558,1.55456,1.55652
GBPUSD,1/11/2011 3:00,1.55651,1.55653,1.5551,1.55557
GBPUSD,1/11/2011 4:00,1.55556,1.55659,1.55453,1.55643
GBPUSD,1/11/2011 5:00,1.55639,1.55687,1.55578,1.5558
GBPUSD,1/11/2011 6:00,1.55579,1.55611,1.55465,1.55589
GBPUSD,1/11/2011 7:00,1.55589,1.55757,1.55549,1.55694
GBPUSD,1/11/2011 8:00,1.55694,1.55782,1.5543,1.55524
GBPUSD,1/11/2011 9:00,1.55523,1.55702,1.55368,1.55626
GBPUSD,1/11/2011 10:00,1.55625,1.55687,1.55122,1.55184
GBPUSD,1/11/2011 11:00,1.55187,1.55381,1.55172,1.55377
GBPUSD,1/11/2011 12:00,1.55378,1.5578,1.55375,1.55728
GBPUSD,1/11/2011 13:00,1.55727,1.55902,1.55613,1.55641
GBPUSD,1/11/2011 14:00,1.5564,1.55864,1.55558,1.55861
GBPUSD,1/11/2011 15:00,1.55859,1.56025,1.55457,1.55526
GBPUSD,1/11/2011 16:00,1.55526,1.55735,1.55457,1.55669
GBPUSD,1/11/2011 17:00,1.55665,1.56384,1.55656,1.56255
GBPUSD,1/11/2011 18:00,1.56257,1.56275,1.56048,1.56181
GBPUSD,1/11/2011 19:00,1.56183,1.56183,1.5596,1.55991
GBPUSD,1/11/2011 20:00,1.55987,1.56132,1.55899,1.55995
GBPUSD,1/11/2011 21:00,1.55993,1.56232,1.55948,1.56168
GBPUSD,1/11/2011 22:00,1.5617,1.56209,1.5597,1.55971
GBPUSD,1/11/2011 23:00,1.55972,1.5611,1.55959,1.56016
GBPUSD,1/12/2011 0:00,1.56022,1.56152,1.56017,1.56053
GBPUSD,1/12/2011 1:00,1.56056,1.56144,1.55997,1.56056
GBPUSD,1/12/2011 2:00,1.56057,1.56491,1.56055,1.56468
GBPUSD,1/12/2011 3:00,1.56468,1.5658,1.56357,1.56376
GBPUSD,1/12/2011 4:00,1.56377,1.56388,1.56298,1.56373
GBPUSD,1/12/2011 5:00,1.56373,1.56401,1.56246,1.56363
GBPUSD,1/12/2011 6:00,1.56364,1.56378,1.56242,1.56285
GBPUSD,1/12/2011 7:00,1.56287,1.56495,1.56235,1.56406
GBPUSD,1/12/2011 8:00,1.56403,1.56547,1.56152,1.56387
GBPUSD,1/12/2011 9:00,1.56388,1.5663,1.56363,1.5637
GBPUSD,1/12/2011 10:00,1.56369,1.56793,1.56331,1.56572
GBPUSD,1/12/2011 11:00,1.56573,1.56603,1.5601,1.56057
GBPUSD,1/12/2011 12:00,1.56059,1.56168,1.55824,1.56001
GBPUSD,1/12/2011 13:00,1.56003,1.56155,1.55938,1.56101
GBPUSD,1/12/2011 14:00,1.56101,1.56587,1.55974,1.56489
GBPUSD,1/12/2011 15:00,1.5649,1.56779,1.56466,1.56701
GBPUSD,1/12/2011 16:00,1.56696,1.56993,1.56454,1.56959
GBPUSD,1/12/2011 17:00,1.5696,1.57185,1.56923,1.57132
GBPUSD,1/12/2011 18:00,1.57135,1.57669,1.57126,1.5743
GBPUSD,1/12/2011 19:00,1.57431,1.57761,1.57428,1.57708
GBPUSD,1/12/2011 20:00,1.57707,1.57738,1.57486,1.5765
GBPUSD,1/12/2011 21:00,1.57649,1.57795,1.57627,1.57684
GBPUSD,1/12/2011 22:00,1.57683,1.57723,1.57568,1.57637
GBPUSD,1/12/2011 23:00,1.57614,1.57666,1.57445,1.57449
GBPUSD,1/13/2011 0:00,1.57484,1.57586,1.57446,1.5746
GBPUSD,1/13/2011 1:00,1.5746,1.57556,1.57426,1.5748
GBPUSD,1/13/2011 2:00,1.57481,1.57552,1.57446,1.57497
GBPUSD,1/13/2011 3:00,1.57498,1.57548,1.57432,1.57456
GBPUSD,1/13/2011 4:00,1.57457,1.57529,1.57441,1.57476
GBPUSD,1/13/2011 5:00,1.57477,1.57517,1.57421,1.57461
GBPUSD,1/13/2011 6:00,1.5746,1.57503,1.57403,1.57463
GBPUSD,1/13/2011 7:00,1.57464,1.57492,1.57404,1.57418
GBPUSD,1/13/2011 8:00,1.57419,1.57824,1.57337,1.57387
GBPUSD,1/13/2011 9:00,1.57393,1.57589,1.57175,1.57421
GBPUSD,1/13/2011 10:00,1.5742,1.57733,1.57318,1.57429
GBPUSD,1/13/2011 11:00,1.57427,1.57658,1.57332,1.57507
GBPUSD,1/13/2011 12:00,1.57508,1.57728,1.57418,1.57702
GBPUSD,1/13/2011 13:00,1.57701,1.57916,1.57513,1.57775
GBPUSD,1/13/2011 14:00,1.57776,1.58393,1.57731,1.5827
GBPUSD,1/13/2011 15:00,1.58267,1.58579,1.58148,1.58438
GBPUSD,1/13/2011 16:00,1.58434,1.58595,1.58282,1.58536
GBPUSD,1/13/2011 17:00,1.58536,1.58827,1.58415,1.5868
GBPUSD,1/13/2011 18:00,1.58679,1.58821,1.58602,1.5862
GBPUSD,1/13/2011 19:00,1.58614,1.58679,1.58466,1.5853
GBPUSD,1/13/2011 20:00,1.58531,1.58578,1.58273,1.58413
GBPUSD,1/13/2011 21:00,1.58415,1.58444,1.58197,1.58229
GBPUSD,1/13/2011 22:00,1.58215,1.58398,1.58209,1.58367
GBPUSD,1/13/2011 23:00,1.58369,1.58428,1.58272,1.58291
GBPUSD,1/14/2011 0:00,1.58291,1.58412,1.5829,1.58412
GBPUSD,1/14/2011 1:00,1.58416,1.58492,1.58331,1.58478
GBPUSD,1/14/2011 2:00,1.58474,1.58483,1.58291,1.58296
GBPUSD,1/14/2011 3:00,1.58297,1.58363,1.5821,1.58312
GBPUSD,1/14/2011 4:00,1.5831,1.58347,1.58295,1.58306
GBPUSD,1/14/2011 5:00,1.58307,1.58352,1.58208,1.58349
GBPUSD,1/14/2011 6:00,1.58348,1.58372,1.58291,1.58344
GBPUSD,1/14/2011 7:00,1.58344,1.58462,1.58288,1.58421
GBPUSD,1/14/2011 8:00,1.58422,1.58656,1.58284,1.58342
GBPUSD,1/14/2011 9:00,1.58344,1.58582,1.58152,1.5827
GBPUSD,1/14/2011 10:00,1.58267,1.58538,1.58114,1.58361
GBPUSD,1/14/2011 11:00,1.58365,1.58656,1.58168,1.58558
GBPUSD,1/14/2011 12:00,1.5856,1.58656,1.5832,1.58468
GBPUSD,1/14/2011 13:00,1.58467,1.58698,1.58239,1.58548
GBPUSD,1/14/2011 14:00,1.58549,1.58751,1.58392,1.58675
GBPUSD,1/14/2011 15:00,1.58675,1.58781,1.58535,1.58731
GBPUSD,1/14/2011 16:00,1.58736,1.58853,1.58594,1.58798
GBPUSD,1/14/2011 17:00,1.588,1.58837,1.58638,1.58709
GBPUSD,1/14/2011 18:00,1.58708,1.58868,1.58638,1.5881
GBPUSD,1/14/2011 19:00,1.58809,1.58819,1.58707,1.58763
GBPUSD,1/14/2011 20:00,1.58755,1.58876,1.58733,1.58798
GBPUSD,1/14/2011 21:00,1.58797,1.58803,1.58624,1.58718
GBPUSD,1/14/2011 22:00,1.58717,1.58748,1.58581,1.58666
GBPUSD,1/14/2011 23:00,1.58664,1.58669,1.58664,1.58667
GBPUSD,1/17/2011 0:00,1.58734,1.58816,1.58712,1.58781
GBPUSD,1/17/2011 1:00,1.5878,1.58801,1.58606,1.58622
GBPUSD,1/17/2011 2:00,1.58617,1.58625,1.58402,1.5852
GBPUSD,1/17/2011 3:00,1.58521,1.58556,1.58455,1.58484
GBPUSD,1/17/2011 4:00,1.58487,1.58542,1.58442,1.58497
GBPUSD,1/17/2011 5:00,1.585,1.58564,1.58493,1.58517
GBPUSD,1/17/2011 6:00,1.58518,1.58565,1.58458,1.58556
GBPUSD,1/17/2011 7:00,1.58558,1.58654,1.58454,1.58465
GBPUSD,1/17/2011 8:00,1.58467,1.58727,1.58347,1.58589
GBPUSD,1/17/2011 9:00,1.58587,1.58726,1.58419,1.58554
GBPUSD,1/17/2011 10:00,1.58555,1.58697,1.58352,1.58674
GBPUSD,1/17/2011 11:00,1.58673,1.59022,1.58673,1.58936
GBPUSD,1/17/2011 12:00,1.58937,1.59273,1.58875,1.59147
GBPUSD,1/17/2011 13:00,1.59149,1.59531,1.59146,1.59305
GBPUSD,1/17/2011 14:00,1.59304,1.59365,1.5897,1.59038
GBPUSD,1/17/2011 15:00,1.59035,1.59203,1.59016,1.59105
GBPUSD,1/17/2011 16:00,1.59105,1.59168,1.58917,1.59065
GBPUSD,1/17/2011 17:00,1.59064,1.5922,1.58999,1.59044
GBPUSD,1/17/2011 18:00,1.59047,1.59052,1.58762,1.58862
GBPUSD,1/17/2011 19:00,1.58863,1.58914,1.58699,1.58798
GBPUSD,1/17/2011 20:00,1.58797,1.58853,1.58751,1.58811
GBPUSD,1/17/2011 21:00,1.58811,1.58849,1.5872,1.58832
GBPUSD,1/17/2011 22:00,1.58833,1.58914,1.58787,1.58854
GBPUSD,1/17/2011 23:00,1.58853,1.58859,1.58762,1.5884
GBPUSD,1/18/2011 0:00,1.5884,1.58979,1.58824,1.58956
GBPUSD,1/18/2011 1:00,1.58957,1.59154,1.58948,1.59026
GBPUSD,1/18/2011 2:00,1.59025,1.5923,1.59,1.59195
GBPUSD,1/18/2011 3:00,1.59197,1.592,1.59074,1.5911
GBPUSD,1/18/2011 4:00,1.59111,1.5926,1.59104,1.59197
GBPUSD,1/18/2011 5:00,1.59195,1.59389,1.59195,1.5936
GBPUSD,1/18/2011 6:00,1.5936,1.59413,1.59331,1.59377
GBPUSD,1/18/2011 7:00,1.59376,1.59546,1.59287,1.59546
GBPUSD,1/18/2011 8:00,1.59544,1.59687,1.59351,1.59529
GBPUSD,1/18/2011 9:00,1.59528,1.5975,1.59511,1.59671
GBPUSD,1/18/2011 10:00,1.59676,1.60548,1.59629,1.60436
GBPUSD,1/18/2011 11:00,1.6044,1.60577,1.59972,1.60013
GBPUSD,1/18/2011 12:00,1.60012,1.6016,1.59875,1.59943
GBPUSD,1/18/2011 13:00,1.59941,1.60142,1.59753,1.60054
GBPUSD,1/18/2011 14:00,1.60054,1.60123,1.59843,1.59918
GBPUSD,1/18/2011 15:00,1.59921,1.60351,1.59726,1.60045
GBPUSD,1/18/2011 16:00,1.60053,1.60156,1.59694,1.59833
GBPUSD,1/18/2011 17:00,1.59832,1.60018,1.59793,1.5998
GBPUSD,1/18/2011 18:00,1.5998,1.5999,1.59599,1.59599
GBPUSD,1/18/2011 19:00,1.59596,1.59725,1.59589,1.59644
GBPUSD,1/18/2011 20:00,1.59644,1.59747,1.59494,1.59739
GBPUSD,1/18/2011 21:00,1.59736,1.59762,1.5936,1.59436
GBPUSD,1/18/2011 22:00,1.59443,1.59642,1.59324,1.59603
GBPUSD,1/18/2011 23:00,1.59604,1.59631,1.59497,1.59603
GBPUSD,1/19/2011 0:00,1.59604,1.59612,1.59498,1.59566
GBPUSD,1/19/2011 1:00,1.59564,1.5985,1.59555,1.59821
GBPUSD,1/19/2011 2:00,1.59817,1.60169,1.59781,1.60117
GBPUSD,1/19/2011 3:00,1.60114,1.60114,1.59895,1.60028
GBPUSD,1/19/2011 4:00,1.60027,1.60144,1.60026,1.60108
GBPUSD,1/19/2011 5:00,1.60107,1.60138,1.60017,1.60071
GBPUSD,1/19/2011 6:00,1.60069,1.60287,1.60046,1.60268
GBPUSD,1/19/2011 7:00,1.60267,1.60363,1.6007,1.60272
GBPUSD,1/19/2011 8:00,1.6027,1.60347,1.60119,1.60221
GBPUSD,1/19/2011 9:00,1.60212,1.60298,1.60045,1.60121
GBPUSD,1/19/2011 10:00,1.60122,1.60186,1.59692,1.59749
GBPUSD,1/19/2011 11:00,1.5975,1.59865,1.5945,1.59782
GBPUSD,1/19/2011 12:00,1.59789,1.59994,1.59651,1.59928
GBPUSD,1/19/2011 13:00,1.59928,1.60325,1.59899,1.60266
GBPUSD,1/19/2011 14:00,1.60269,1.60368,1.59999,1.6002
GBPUSD,1/19/2011 15:00,1.60016,1.60022,1.59685,1.59791
GBPUSD,1/19/2011 16:00,1.59793,1.59913,1.59698,1.59835
GBPUSD,1/19/2011 17:00,1.59838,1.59961,1.5978,1.59888
GBPUSD,1/19/2011 18:00,1.59884,1.59948,1.59676,1.5985
GBPUSD,1/19/2011 19:00,1.59854,1.59968,1.59815,1.59914
GBPUSD,1/19/2011 20:00,1.59915,1.5995,1.59729,1.59844
GBPUSD,1/19/2011 21:00,1.59856,1.59941,1.59808,1.5986
GBPUSD,1/19/2011 22:00,1.5986,1.60026,1.59858,1.59939
GBPUSD,1/19/2011 23:00,1.5994,1.59946,1.59774,1.59816
GBPUSD,1/20/2011 0:00,1.59815,1.59886,1.59711,1.59718
GBPUSD,1/20/2011 1:00,1.5972,1.59726,1.59533,1.59533
GBPUSD,1/20/2011 2:00,1.59535,1.59564,1.59354,1.59398
GBPUSD,1/20/2011 3:00,1.59396,1.59469,1.59231,1.5928
GBPUSD,1/20/2011 4:00,1.59281,1.59357,1.59182,1.59283
GBPUSD,1/20/2011 5:00,1.59283,1.59444,1.59275,1.59426
GBPUSD,1/20/2011 6:00,1.59426,1.59458,1.59245,1.594
GBPUSD,1/20/2011 7:00,1.59402,1.5957,1.59238,1.5934
GBPUSD,1/20/2011 8:00,1.59337,1.59536,1.59083,1.5928
GBPUSD,1/20/2011 9:00,1.59281,1.598,1.59281,1.59777
GBPUSD,1/20/2011 10:00,1.59776,1.60086,1.59674,1.59936
GBPUSD,1/20/2011 11:00,1.59936,1.60031,1.59734,1.59762
GBPUSD,1/20/2011 12:00,1.59759,1.59992,1.59717,1.59893
GBPUSD,1/20/2011 13:00,1.59893,1.60028,1.59645,1.59668
GBPUSD,1/20/2011 14:00,1.59665,1.598,1.59457,1.59609
GBPUSD,1/20/2011 15:00,1.59608,1.59653,1.59099,1.59233
GBPUSD,1/20/2011 16:00,1.59231,1.59236,1.58381,1.58413
GBPUSD,1/20/2011 17:00,1.58414,1.58747,1.58408,1.58725
GBPUSD,1/20/2011 18:00,1.58727,1.58959,1.58709,1.58954
GBPUSD,1/20/2011 19:00,1.58955,1.58965,1.58728,1.58835
GBPUSD,1/20/2011 20:00,1.58833,1.59185,1.58829,1.59097
GBPUSD,1/20/2011 21:00,1.59098,1.59105,1.58945,1.58945
GBPUSD,1/20/2011 22:00,1.58943,1.59104,1.58943,1.58954
GBPUSD,1/20/2011 23:00,1.58953,1.59056,1.58939,1.58986
GBPUSD,1/21/2011 0:00,1.58989,1.59075,1.58942,1.59055
GBPUSD,1/21/2011 1:00,1.59052,1.59121,1.58933,1.58951
GBPUSD,1/21/2011 2:00,1.58951,1.58989,1.58827,1.58907
GBPUSD,1/21/2011 3:00,1.589,1.5911,1.58847,1.59083
GBPUSD,1/21/2011 4:00,1.59084,1.59422,1.59067,1.59301
GBPUSD,1/21/2011 5:00,1.59302,1.5931,1.59041,1.59092
GBPUSD,1/21/2011 6:00,1.59094,1.59103,1.58886,1.59009
GBPUSD,1/21/2011 7:00,1.59013,1.59404,1.58979,1.59178
GBPUSD,1/21/2011 8:00,1.59179,1.59305,1.59062,1.59249
GBPUSD,1/21/2011 9:00,1.59249,1.59433,1.5916,1.59197
GBPUSD,1/21/2011 10:00,1.59197,1.5921,1.58669,1.58877
GBPUSD,1/21/2011 11:00,1.58875,1.59227,1.58867,1.59029
GBPUSD,1/21/2011 12:00,1.5903,1.59361,1.58957,1.59277
GBPUSD,1/21/2011 13:00,1.59282,1.59605,1.59193,1.59519
GBPUSD,1/21/2011 14:00,1.59514,1.59959,1.59353,1.59943
GBPUSD,1/21/2011 15:00,1.59944,1.60011,1.59756,1.5982
GBPUSD,1/21/2011 16:00,1.59823,1.59999,1.59549,1.59873
GBPUSD,1/21/2011 17:00,1.59877,1.60031,1.59783,1.59938
GBPUSD,1/21/2011 18:00,1.59937,1.60097,1.59791,1.59846
GBPUSD,1/21/2011 19:00,1.59846,1.60044,1.59807,1.59998
GBPUSD,1/21/2011 20:00,1.60005,1.60074,1.5991,1.59995
GBPUSD,1/21/2011 21:00,1.59994,1.60149,1.59992,1.60024
GBPUSD,1/21/2011 22:00,1.60023,1.60096,1.5995,1.59983
GBPUSD,1/21/2011 23:00,1.59981,1.59981,1.59981,1.59981
GBPUSD,1/24/2011 0:00,1.59937,1.59951,1.59851,1.5992
GBPUSD,1/24/2011 1:00,1.59915,1.59955,1.59752,1.59841
GBPUSD,1/24/2011 2:00,1.59842,1.59897,1.5961,1.59669
GBPUSD,1/24/2011 3:00,1.59668,1.59769,1.59615,1.59729
GBPUSD,1/24/2011 4:00,1.59731,1.59749,1.59612,1.59625
GBPUSD,1/24/2011 5:00,1.59624,1.5966,1.59572,1.59574
GBPUSD,1/24/2011 6:00,1.59571,1.59726,1.5956,1.59643
GBPUSD,1/24/2011 7:00,1.59645,1.59831,1.59625,1.59713
GBPUSD,1/24/2011 8:00,1.59713,1.59787,1.59484,1.5954
GBPUSD,1/24/2011 9:00,1.59543,1.5972,1.59416,1.5972
GBPUSD,1/24/2011 10:00,1.59721,1.5978,1.59367,1.59579
GBPUSD,1/24/2011 11:00,1.59576,1.59576,1.59203,1.595
GBPUSD,1/24/2011 12:00,1.59495,1.59496,1.59284,1.59412
GBPUSD,1/24/2011 13:00,1.59409,1.59516,1.59277,1.59399
GBPUSD,1/24/2011 14:00,1.59398,1.59582,1.59355,1.59486
GBPUSD,1/24/2011 15:00,1.59487,1.59852,1.5935,1.59673
GBPUSD,1/24/2011 16:00,1.59672,1.60033,1.59664,1.60026
GBPUSD,1/24/2011 17:00,1.60025,1.60127,1.5987,1.59919
GBPUSD,1/24/2011 18:00,1.59917,1.60013,1.59867,1.59908
GBPUSD,1/24/2011 19:00,1.59905,1.60009,1.59876,1.59983
GBPUSD,1/24/2011 20:00,1.59985,1.59987,1.5987,1.59919
GBPUSD,1/24/2011 21:00,1.5992,1.59991,1.5992,1.59985
GBPUSD,1/24/2011 22:00,1.59988,1.59988,1.59817,1.59852
GBPUSD,1/24/2011 23:00,1.5985,1.59926,1.59761,1.59788
GBPUSD,1/25/2011 0:00,1.59783,1.59909,1.59769,1.5982
GBPUSD,1/25/2011 1:00,1.59822,1.59849,1.59646,1.59791
GBPUSD,1/25/2011 2:00,1.5979,1.60152,1.59751,1.60104
GBPUSD,1/25/2011 3:00,1.60103,1.60151,1.60024,1.60057
GBPUSD,1/25/2011 4:00,1.60054,1.60076,1.59914,1.59963
GBPUSD,1/25/2011 5:00,1.59962,1.60054,1.59902,1.6004
GBPUSD,1/25/2011 6:00,1.6004,1.60086,1.599,1.59927
GBPUSD,1/25/2011 7:00,1.59926,1.60007,1.59757,1.5976
GBPUSD,1/25/2011 8:00,1.59762,1.59779,1.59462,1.59542
GBPUSD,1/25/2011 9:00,1.59545,1.59654,1.59118,1.59223
GBPUSD,1/25/2011 10:00,1.59224,1.59238,1.57703,1.57711
GBPUSD,1/25/2011 11:00,1.57706,1.57956,1.57509,1.57565
GBPUSD,1/25/2011 12:00,1.57567,1.57947,1.57555,1.57872
GBPUSD,1/25/2011 13:00,1.57872,1.57899,1.57576,1.57583
GBPUSD,1/25/2011 14:00,1.57586,1.57862,1.57549,1.57695
GBPUSD,1/25/2011 15:00,1.57697,1.57918,1.57579,1.57891
GBPUSD,1/25/2011 16:00,1.5789,1.58255,1.57631,1.5824
GBPUSD,1/25/2011 17:00,1.58239,1.58241,1.57744,1.58155
GBPUSD,1/25/2011 18:00,1.5816,1.58219,1.58001,1.58141
GBPUSD,1/25/2011 19:00,1.58139,1.58272,1.58021,1.58235
GBPUSD,1/25/2011 20:00,1.58233,1.58286,1.57776,1.57907
GBPUSD,1/25/2011 21:00,1.57905,1.58269,1.57905,1.58178
GBPUSD,1/25/2011 22:00,1.5818,1.5832,1.5812,1.58151
GBPUSD,1/25/2011 23:00,1.58148,1.58234,1.58073,1.58163
GBPUSD,1/26/2011 0:00,1.58163,1.58217,1.581,1.58146
GBPUSD,1/26/2011 1:00,1.58145,1.58202,1.57759,1.57871
GBPUSD,1/26/2011 2:00,1.57875,1.58117,1.57821,1.58034
GBPUSD,1/26/2011 3:00,1.58034,1.58173,1.58003,1.58055
GBPUSD,1/26/2011 4:00,1.58053,1.58127,1.57983,1.58068
GBPUSD,1/26/2011 5:00,1.5807,1.58222,1.58046,1.5814
GBPUSD,1/26/2011 6:00,1.5814,1.58371,1.58092,1.5829
GBPUSD,1/26/2011 7:00,1.58292,1.58366,1.58048,1.58053
GBPUSD,1/26/2011 8:00,1.58056,1.58095,1.57691,1.57783
GBPUSD,1/26/2011 9:00,1.57783,1.58242,1.57775,1.58232
GBPUSD,1/26/2011 10:00,1.58231,1.58673,1.58114,1.58325
GBPUSD,1/26/2011 11:00,1.58317,1.5883,1.58217,1.58706
GBPUSD,1/26/2011 12:00,1.58705,1.58902,1.58576,1.58583
GBPUSD,1/26/2011 13:00,1.58585,1.58746,1.58498,1.58607
GBPUSD,1/26/2011 14:00,1.58608,1.58813,1.58461,1.58696
GBPUSD,1/26/2011 15:00,1.58697,1.58713,1.58487,1.58689
GBPUSD,1/26/2011 16:00,1.58684,1.5899,1.58556,1.58844
GBPUSD,1/26/2011 17:00,1.58845,1.58886,1.58667,1.58849
GBPUSD,1/26/2011 18:00,1.58851,1.58973,1.58724,1.58725
GBPUSD,1/26/2011 19:00,1.58727,1.58781,1.58626,1.58755
GBPUSD,1/26/2011 20:00,1.58756,1.59022,1.58526,1.58756
GBPUSD,1/26/2011 21:00,1.58757,1.59109,1.58756,1.58972
GBPUSD,1/26/2011 22:00,1.58971,1.59338,1.5896,1.59324
GBPUSD,1/26/2011 23:00,1.59326,1.59366,1.59105,1.59131
GBPUSD,1/27/2011 0:00,1.59131,1.59306,1.59008,1.59272
GBPUSD,1/27/2011 1:00,1.59271,1.5931,1.59101,1.59212
GBPUSD,1/27/2011 2:00,1.59214,1.5925,1.58983,1.59036
GBPUSD,1/27/2011 3:00,1.59035,1.59201,1.59004,1.59173
GBPUSD,1/27/2011 4:00,1.59172,1.59213,1.59096,1.59132
GBPUSD,1/27/2011 5:00,1.5913,1.59176,1.59099,1.59157
GBPUSD,1/27/2011 6:00,1.59156,1.59171,1.58952,1.58987
GBPUSD,1/27/2011 7:00,1.5899,1.59259,1.58978,1.59175
GBPUSD,1/27/2011 8:00,1.59175,1.59419,1.58911,1.59135
GBPUSD,1/27/2011 9:00,1.59139,1.59189,1.58793,1.59151
GBPUSD,1/27/2011 10:00,1.59147,1.59304,1.58837,1.58906
GBPUSD,1/27/2011 11:00,1.58905,1.5936,1.58876,1.59344
GBPUSD,1/27/2011 12:00,1.59339,1.59614,1.59252,1.59601
GBPUSD,1/27/2011 13:00,1.59607,1.59694,1.59465,1.5956
GBPUSD,1/27/2011 14:00,1.59559,1.59858,1.59421,1.59742
GBPUSD,1/27/2011 15:00,1.59748,1.5989,1.59391,1.59483
GBPUSD,1/27/2011 16:00,1.59486,1.59727,1.59348,1.5941
GBPUSD,1/27/2011 17:00,1.59408,1.59416,1.58931,1.59049
GBPUSD,1/27/2011 18:00,1.59048,1.59221,1.58899,1.59102
